task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
sentiment,1850,Very cheap,338,delicate But,2036,The is just,1044,be easier,129,hard the,2882,bust then,569,tarnish too,1603,hard and,1193,not like comfortable,1410,are particularly bothersome,679,flawed the,2780,the trick,871,am very pleased,2193,are decent,953,am comfortable,213,was somehow,1803,nt even,2981,surprisingly comfortable,408,consistent,1277,the is uneven
sentiment,1755,so when,1318,broke and when,550,alarm and,3132,quite happy,1152,broke when,459,are comfortable and good,737,good whit,2970,BROKE,551,awful,1969,Finally comfortable,1616,Mistake As,2726,bad burn,1737,The is really,1141,The is also,3103,cheap really,2747,fit nicely,709,Not too,2296,beautiful and well,1764,enjoy warmth and,1267,loved
sentiment,903,ridiculous When,1429,'s WAY,1577,back Liked,253,annoying distracting,2878,NOT,63,great and comfortable,1608,are comfortable and pretty,2265,smell bad,1514,'S VERY PRETTY,533,deceiving,677,fairly comfortable,1741,just slightly,1091,gem,2559,was not best,2426,is sleazy,2894,'m not picky,2866,is good,764,the was disappointing,1873,great and n't,481,is super and excellent
sentiment,1384,complain too,2610,the difficult,1801,am only,2179,'re comfortable,186,shine but,142,be cute,2460,cheap and n't,1561,is cute love,2709,'s here,958,comfort and unfortunately,3083,unfortunately,324,was extremely,507,not scratchy,1004,are well worth,1002,awesome,2844,be dissapointed AND,1133,so unbelievably,2059,well and also,4,poorly and n't,2553,the rough
sentiment,191,are losing,374,also very,438,enough support,1954,are EXTREMELY,2861,heeled,885,are flattering,1632,Loved,1894,are dull,2743,too hot,82,is not sexy,2895,sad,522,ordered,2548,and delicate,345,is very inexpensive,2523,are absolutely work,2254,always great,288,great !,2781,interesting,471,is wonderful,2988,'d not
sentiment,1156,pretty nice,1229,was difficult,758,shiny and,1982,was excited,3130,when the,54,loved and so,95,the was worn,1919,n't like,2115,out like,2123,lost and,117,champion,1733,definetely above,2159,The was n't,1509,'re flashy,609,the limit,2385,comfort day,1818,obviously pretty,1644,shine and,2752,cheap and,2841,stab
sentiment,2700,way the,2264,way good,1196,so glad,979,when around,2467,not disappointed,2095,be safe,2964,were really cheap,100,comfy and well,502,are useful and,2423,much the,355,are hard,748,nice and,1340,The is poorly,2959,especially like,2498,Thank And,794,well so,2748,drain,1778,Very the,2156,cheap not,162,cheap so
sentiment,752,bad and really,1878,are way,1407,is why hell,1090,are so flattering,1747,DO NOT,884,enjoy and,738,The was exactly,491,sorely,437,pull,1710,'s that,3088,support and comfort,3060,just SOOOO,196,shiny and flatter,1403,much too,378,is difficult,112,best and,2240,bothersome,1968,soft and just,2487,fine comfy,899,free for
sentiment,2309,upset disappointed,1174,the bust,2533,and works,422,are too bulky,1422,else the,576,The are too,2986,simply properly,2784,Sadly returned,1253,fancy !,1402,perfectly the,2188,was like,2702,do NOT,1688,is super cheap,706,was gold,1245,was n't difficult,2018,just all,2218,is durable,2361,DOES not,1149,The is unpleasant,2045,sort defeats
sentiment,1870,at all,1625,bitter,1802,been very,616,awesome comfortable and,2695,'S VERY,352,smell where,1026,right,936,the fake,937,fairly,1315,right time,1486,smell n't,189,perfect but,2163,is sturdy easy,59,always liked,559,problem,1890,are not warm,18,comfort support,2962,n't enough,2108,not even,747,pretty sturdy
sentiment,284,fit like,2444,tops but,1415,construction- likes,1472,perfectly !,1823,was cute and,839,the was indifferent,448,n't fully,808,Totally comfortable,754,nice smooth,434,being drab,1674,be not,2862,comfortable fancy,1380,disappointing,2173,only not,2744,soft and,1047,'m definitely,2558,'s very,440,however way,964,was very sexy,642,were still
sentiment,44,are very,2267,ROOMY AND,1788,maybe small,2618,scratchy and not,2148,so sad,2253,am allergic and,2417,Not,1563,convenience comfort and,101,comfortably The,187,good value,2323,too also,1668,not pure,2125,maybe the,1453,much straightforward,1398,really first,1436,the strangest,2795,turned,1189,love great,1024,not all,2529,fairly comfortable nice
sentiment,1438,work Best,2210,refund,1821,am disappointed,5,return,596,be well and roomy,1190,are durable and great,483,and comfort,141,Just great,1698,unbelievably,1500,DEFINATELY GOOD,928,the hurt,2144,difficult fully,2870,killer,1519,impossible,234,be perfectly,549,Keen,580,The is very,223,and flatter,773,is definitely tough,842,Very comfortable
sentiment,615,is right,1324,difficult in,537,sideways the,861,loose where,1007,positive !,21,was much,1847,comfortable and love,913,n't happier,237,incorrectly,2237,even enough,618,great,260,be durable,304,still upset,1148,champion years,926,soft and barely,43,where Died,694,was not flattering,850,is very,2226,really joke,2832,am pleased
sentiment,2215,bent and,2617,work but,814,is tough,620,BROKE ALREADY,646,flattering,3045,fell apart,1767,even confusing,218,are horrendous,2817,been already,663,top and,3001,be very,819,the is way,2816,fit great,1532,is poorly,952,enough the,501,very comfy stylish,1443,shriek,1030,the is terrible,920,and easy,1935,Also sorry
sentiment,1976,Here the,3114,work and warm,2303,were inexpensive and likes,2652,fine and,739,be manipulate,2500,work loves,2436,fit well,2765,was limited,2507,n't like the,1378,poorly,2104,so cheap,935,just ugly,1134,disappointing most,1683,doubtful the,2028,was too,2271,comfy and stylish,1921,'m unable,45,just too,2499,'s always,1498,best for
sentiment,891,was just uneven,2888,be great,2581,Gorgeous bag,2808,pushing,703,are bad,2326,are best,1676,comfortable good,134,is soft,1924,n't recommend,1902,however not,2613,were inexpensive likes,312,saggy bust,1900,are perfect helping,266,and appreciate,2070,are nice warm,1165,Loved bag,3093,else return,1604,the broke,1913,was worn,1709,be cheaper
sentiment,2321,soft and right,1343,is well,996,Great and good,2881,be so stupid,354,are clunky and,2928,pretty !,818,are favorite,2608,so disappointing,1624,satisfy,1579,The are undersized,723,were cold,759,just the,2190,there overall,2612,tank Thanfully,2407,never the,1663,Very happy,527,not sexy,617,awesome and,38,not when,1434,n't waste
sentiment,1233,highly recommend,1181,certainly comfortable,1724,nt small,1286,good well,2628,are deceiving and,2698,are warm,1602,fits right,1574,not how,173,great and really,1817,were comfortable,2568,'s pretty,12,back like,113,warm and,975,are trendy and cool,1750,soft years,1119,normally very,514,Right the,2508,was small,326,beautifully well and,1618,just unbelievable
sentiment,384,n't willing,1658,so surely,1322,well easy,157,however flawed,2377,how cheap,150,are NOT,421,n't work The,1581,as the,954,pretty not,1032,and loves,1475,are very good,2757,comfortable and n't,327,worn and not,1295,Not good good,2172,super nice and,648,fruitlessly,1853,is returned,1079,is nightmare,923,vastly simply,1679,Also small
sentiment,2930,together haphazard,2838,the sleazy,1609,worth value,1011,never stupid,1273,waste money,1292,is fraud,51,fair amount,2537,well enough,1480,very roomy perfect,486,The are wrongly,1394,love awesome comfort,2642,Terrible,1331,probably the,2979,the was wrong,1882,great smooth,118,be perfect,1232,Dissapointed n't,1548,Not recommended,3078,comfortable supporting reasonably,1757,was indifferent
sentiment,40,poor and,2371,not cute,985,are not,1521,ever so,357,was so bad,392,n't fit,2119,do nt,433,only gained,3099,cold Not,2334,perfect like,2677,support and right,1732,great warm,2693,comfortable and really,96,odd and,3019,been very happy,2092,negative not,1970,sorely disappointed,3020,be returned,204,the is cheap,2061,cheap and Also
sentiment,1428,n't when,2005,be warm,1272,bent and still,257,'s so difficult,1489,great but,2205,ai nt,1361,is sturdy,2952,right and,341,Otherwise beautiful,2955,fine but,1432,durable and,1227,Not pleased,1076,was willing,2724,the are NOT,1175,convenience,578,was absolutely,1491,again here,2511,dissapointed AND,1649,poor,1235,Excellent value
sentiment,2105,cute,1505,been worn and,1454,comfortably,2801,been worth,2362,worn,1884,is excellent,1268,was way,126,LIKE,477,enjoy,1097,sturdy and cute,145,the negative,1657,NICE !,2829,sensitive,2071,cheap very,39,'s stiff,1654,is super comfortable,1989,Works well,3073,Better support,798,Slow,2262,too sleazy
sentiment,2741,Enjoy !,2075,was n't available,2042,so returning,1073,hate,1198,was worth,310,the is problem,1638,and smooth,2803,was oversize,2734,inexpensive and likes,966,were cute,728,heal,2818,the are slightly,2551,so flimsy,2009,Better and,530,the are either,2821,even easier,2603,muddy and,733,cheap garbage,492,at The,1781,Just perfect
sentiment,2243,be returning,200,'m better,256,The was odd,2746,great support and,1159,convenience and,947,and warm,3105,Not even,1485,cute love,2103,not work,322,fine and comfy,1109,stiff breaks,3077,were small,1479,fell when,1392,likes,1912,comfortable and soft,2275,not enough the,27,is definitely smart,376,is also strange,2412,still itchy,61,'s small
sentiment,786,horrendous,973,well and just,1349,and durable,523,'s very comfortable,2252,quickly very,1899,The are very,2585,bent still,2003,normally the,168,Better and so,2762,better and eager,1947,are absolutely unwilling,2967,even Lucky,1864,is cute and like,632,comfortable for,542,Definitely best,1975,n't the,3100,too bad,28,nt comfortable,455,so cute,2392,impressed value
sentiment,1338,as important good,2040,was pretty flattering,1210,still way,2029,is soft and,570,scratchy and somewhat,105,really love,725,and love,1000,was properly and,2317,not exactly,182,When the,1846,useful for,57,n't soft,3115,be vastly improved,2804,more comfortable,3070,dirt,2081,broken,439,very happy,1845,is also,6,Then the,1647,terrible the
sentiment,1875,was disappointing,681,worth well like,2346,fine,2703,NOT GOOD,2064,impressed works,557,very great,1220,comfort great and,275,COMFORTABLE AND,2965,just apart,2196,am terribly,911,so disappointed,1879,super comfortable,1483,Works for,2900,was return,745,was very uncomfortable,1991,is cheap,520,then broke,2483,being generous and,1305,is best,221,n't oversize
sentiment,714,was n't great,2944,be quite happy,691,flimsy and,2136,is odd and,3006,so sometimes,1496,were joke and,330,am normally,729,not progress,2614,POORLY everywhere,1918,there The,1953,'S PRETTY AND,2592,was incorrectly,2798,doubt and,1992,was totally,2037,is sturdy and easy,2691,The is cheap,3009,not fancy,2470,been near perfect,430,not perfect,821,now super
sentiment,177,comfortable Like,1962,Not only,1435,NOT smart,968,just here,190,ever impressed,3022,perfect and,943,joke cheap,358,the hard,838,comfortable and pretty,1550,be like,1228,is exactly,2977,are comfortable well,1685,avid and,757,m pretty,1099,tank not,2473,right for,1622,were Gold,1705,is crappy and,2053,Waste money,1261,were joke
sentiment,211,is least comfortable,2993,ever not,1437,way,316,and loved,756,is still better,766,Definitely n't,2274,are scratchy,390,is happy,563,at important,1023,disappointed When,3034,also strange,2458,are hopefully,1327,again n't,637,oversize,2505,and nice,348,anywhere the,2991,is cute,2887,dull BLAH,1690,was quite,2077,the poor
sentiment,1684,more robust,868,The were so,2544,and gold,454,properly,1293,Flare,1103,The ripped,546,Just n't,829,Pretty,881,the Flare,2454,was shriek,496,cheap and very,2023,the is pretty,1972,was nicely,1533,sturdy easy,660,and ideal,2161,are sturdy,1345,great for,2350,work days,2244,happily,1070,are so comfortable
sentiment,1250,and perfect,125,be most,2589,amazing,1516,are bulky,2566,are so cute,599,fairly and,441,really cheap,3123,'s comfortable and,2249,were cheap,1084,carefully there,76,was so sad,2876,the was n't,1140,be vastly,1062,too the,1130,Hazard Not,208,Definitely abuse,1143,like but,2763,cheap There,1892,reasonably,1538,super fast and
sentiment,2758,are stylish,2466,is very pretty,143,very the,2990,ripped,1744,disappointed The,1607,Not just,1360,soft and warm,1842,The was too,2225,'s worthless,2886,are enough,3050,particularly bothersome,772,here nicely,1891,and available,2342,'re still good,2332,be nice,1593,fruitlessly wasted,1580,like school,280,too where,1239,is great good,1700,warm enough
sentiment,2384,the unfinished,780,would not,1917,Gold,2074,probably good,2174,the fell,724,fault The,1851,away the,3053,very uncomfortable,1457,soft and fancy,1270,Do n't,1876,durable,591,convenience comfort,2280,great support,1054,absolutely work,2026,very attractive,3061,recommend for,2475,never bad,2236,wonderful,360,Soft and,1041,lose the
sentiment,544,attractive and n't,2038,the was not,1404,Very warm,1123,adorable,674,delivered,1427,syndrome,2880,also the,1462,hook back,1442,be small,2124,faster,1539,Soft nicely,2287,comfy,1839,are n't enough,2233,the swelling,2662,work,1610,nicely the,778,even when,294,is sturdy cute,484,are happy,1477,really appreciate
sentiment,2046,clunky the,742,and super,2503,skinny and ONLY,1621,The was really,462,poorly and just,94,n't praise enough,1722,NOT BROKE,175,benefit for,2597,pulled,986,the is off,400,'re super and roomy,2812,was very comfortable,2430,much expensive,2557,absolutely unwilling,1027,the is uncomfortable,278,'re skinny and,2337,The is indeed,914,like nice,2280,great support,439,very happy
sentiment,1628,Good and,2056,was uncomfortable,1708,was odd,3005,near very,1527,were uncomfortable,213,was somehow,2842,crap not,999,clearly n't,2881,be so stupid,2573,not enough,702,not blister,2229,happy and,2050,refund and,2614,POORLY everywhere,2034,the cheaply,775,daily So,1413,also comfortable warmer,1503,indifferent the,1572,enough for,194,favorite But
sentiment,2983,Better support and,1727,expensive,1514,'S VERY PRETTY,1307,like good,2760,soft warm,481,is super and excellent,2377,how cheap,676,shoved,1735,Gorgeous,649,'s very pretty,2524,oddest the,1474,am so,784,is poorly and,1706,been very comfortable,2282,impressed !,1710,'s that,2935,n't flatter,597,cute and like,2258,work day,322,fine and comfy
sentiment,1124,super warm and,1705,is crappy and,161,is adorable,2223,not obviously,73,irritated crap,453,soft for,440,however way,2087,n't complain,342,are Very,2385,comfort day,274,is not worth,59,always liked,610,are wrongly,665,allergic,2731,Very very,543,the terrible,2384,the unfinished,4,poorly and n't,2765,was limited,3036,'s obviously expensive
sentiment,2650,daily the,2800,beautiful !,2498,Thank And,2852,and pretty,894,were slick,1695,only thicker,370,back Even,126,LIKE,490,real durable,2326,are best,2064,impressed works,56,the are very,344,cold and low,2472,'re good,912,The were super,1632,Loved,2917,'m comfortable,2214,forever very,1528,is not ugly,895,variety and very
sentiment,751,the was together,90,and fancy,579,n't exactly,113,warm and,181,am rather,2939,warm and also,1921,'m unable,636,are so better,2457,easily how,1062,too the,1420,Nice but,816,The cheap,417,where stigma,2846,skinny and,313,are trendy comfy,2902,did NOT,1596,is cheap and,1137,Smart,154,were disappointment,1108,not at
