,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
1094,119,7,"[['SPACY:POS-NUM'], ['SPACY:POS-PROPN']]",4 Costa,2,0.20572617042032987,Negative,0.3341746905914853,0.20572617042032987,Negative,0.3341746905914853,2,0.20572617042032987,Negative,-0.09602771478106747,-0.20572617042032987,Positive,0.09602771478106747
1095,119,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",SAE TC,2,0.0678297442936125,Negative,-0.08560344811125978,-0.0678297442936125,Positive,0.08560344811125978,2,0.0678297442936125,Negative,-0.08609340589704793,-0.0678297442936125,Positive,0.08609340589704793
1096,119,10,[['SPACY:POS-PROPN']],URGENT,1,0.9235389011439626,Positive,2.1361825450162515,0.9235389011439626,Positive,2.136182545016252,4,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
1097,119,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",4 *,2,0.40619629622433506,Negative,0.386366781368795,0.40619629622433506,Negative,0.386366781368795,2,0.40619629622433506,Negative,0.2583655612135982,0.40619629622433506,Negative,0.2583655612135982
1098,119,12,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",collection Call 09050090044,2,0.7142760543500215,Positive,0.7142760543500215,0.7142760543500215,Positive,0.7142760543500215,1,0.7142760543500215,Positive,1.0049212498921094,0.7142760543500215,Positive,1.0049212498921094
1099,119,13,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",Costa Del Sol,3,0.6206162132372631,Positive,0.6452215452991844,0.6206162132372631,Positive,0.6452215452991844,2,0.6206162132372631,Positive,1.0380729406505924,0.6206162132372631,Positive,1.0380729406505924
1100,119,14,"[['LEMMA:.'], ['SPACY:POS-NUM']]",. 09050090044,3,0.05681898777594026,Positive,0.05681898777594026,0.05681898777594026,Positive,0.05681898777594026,1,0.05681898777594026,Positive,0.18364184324567195,0.05681898777594026,Positive,0.18364184324567195
1101,119,16,[['LEMMA:call']],Call,1,0.7208903038469555,Positive,1.959891933809323,0.7208903038469555,Positive,1.959891933809323,3,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
1102,119,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",* Costa,2,0.5654686971195718,Negative,0.9523592350919756,0.5654686971195718,Negative,0.9523592350919756,3,0.5654686971195718,Negative,0.4115455469289114,0.5654686971195718,Negative,0.4115455469289114
1103,119,20,"[['SPACY:POS-ADJ'], ['SPACY:POS-NUM']]",Your 4,2,0.6752096220186283,Positive,0.6752096220186283,0.6752096220186283,Positive,0.6752096220186283,1,0.6752096220186283,Positive,0.8230403570293652,0.6752096220186283,Positive,0.8230403570293652
1104,119,21,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",* Costa Del,3,0.041988758158458706,Positive,0.06659409022037996,0.041988758158458706,Positive,0.06659409022037996,2,0.041988758158458706,Positive,0.3565590988395602,0.041988758158458706,Positive,0.3565590988395602
1105,119,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",URGENT !,2,0.4994166021573368,Negative,0.7384963818914181,0.4994166021573368,Negative,0.7384963818914181,2,0.4994166021573368,Negative,0.34549345196667636,0.4994166021573368,Negative,0.34549345196667636
1106,119,26,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NUM']]",URGENT ! 4,3,0.002797216315386801,Negative,0.002797216315386801,0.002797216315386801,Negative,0.002797216315386801,1,0.002797216315386801,Negative,-0.008861155165452758,-0.002797216315386801,Positive,0.008861155165452758
1107,119,30,"[['LEMMA:call'], ['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",Call 09050090044 .,3,0.8450491756325667,Positive,0.8450491756325667,0.8450491756325667,Positive,0.8450491756325667,1,0.8450491756325667,Positive,1.6652662807912715,0.8450491756325667,Positive,1.6652662807912715
1108,119,31,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN'], ['SPACY:POS-NUM']]",. Call 09050090044,2,0.03454482577183454,Negative,0.03454482577183454,0.03454482577183454,Negative,0.03454482577183454,1,0.03454482577183454,Negative,0.06567215726697545,0.03454482577183454,Negative,0.06567215726697545
1109,119,35,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",4 * Costa,3,0.6058495639836858,Negative,0.6058495639836858,0.6058495639836858,Negative,0.6058495639836858,1,0.6058495639836858,Negative,0.7733273410193132,0.6058495639836858,Negative,0.7733273410193132
1110,119,36,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-NOUN']]",. 09050090044 toClaim,3,0.2754392625963673,Negative,0.2754392625963673,0.2754392625963673,Negative,0.2754392625963673,1,0.2754392625963673,Negative,0.14861640712663562,0.2754392625963673,Negative,0.14861640712663562
1111,119,38,"[['SPACY:POS-NOUN'], ['LEMMA:call']]",collection Call,2,0.28437734866913333,Negative,0.28437734866913333,0.28437734866913333,Negative,0.28437734866913333,1,0.28437734866913333,Negative,-0.07606780325434442,-0.28437734866913333,Positive,0.07606780325434442
1112,119,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.2460048847268637,1.1715219087204505,Positive,1.2460048847268637,2,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
1113,119,44,"[['LEMMA:.'], ['SPACY:POS-PROPN']]",. TC,3,0.07190267520829868,Positive,0.07190267520829868,0.07190267520829868,Positive,0.07190267520829868,1,0.07190267520829868,Positive,-0.03098371152392916,-0.07190267520829868,Negative,0.03098371152392916
1114,119,47,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",toClaim SAE TC,3,0.4038977753644209,Positive,0.4038977753644209,0.4038977753644209,Positive,0.4038977753644209,1,0.4038977753644209,Positive,0.5897589388442959,0.4038977753644209,Positive,0.5897589388442959
1115,119,51,"[['SPACY:POS-ADJ'], ['SPACY:POS-PROPN']]",Your Costa,2,0.20931598938896842,Positive,0.20931598938896842,0.20931598938896842,Positive,0.20931598938896842,1,0.20931598938896842,Positive,0.36323913957962883,0.20931598938896842,Positive,0.36323913957962883
1116,119,52,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",09050090044 . SAE,3,0.16455252830416292,Positive,0.16455252830416292,0.16455252830416292,Positive,0.16455252830416292,1,0.16455252830416292,Positive,-0.07899692850511442,-0.16455252830416292,Negative,0.07899692850511442
1117,119,58,"[['LEMMA:.'], ['LEMMA:call'], ['SPACY:POS-NUM']]",. Call 09050090044,3,0.86399380743304,Positive,0.86399380743304,0.86399380743304,Positive,0.86399380743304,1,0.86399380743304,Positive,1.7488023028951445,0.86399380743304,Positive,1.7488023028951445
1118,119,59,"[['HYPERNYM:communication.n.02'], ['SPACY:POS-NUM']]",Call 09050090044,2,0.9835923931990215,Positive,0.9835923931990215,0.9835923931990215,Positive,0.9835923931990215,1,0.9835923931990215,Positive,1.9153068213046476,0.9835923931990215,Positive,1.9153068213046476
1119,119,60,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]","TC , POBox334",3,0.37833095259809935,Negative,0.37833095259809935,0.37833095259809935,Negative,0.37833095259809935,1,0.37833095259809935,Negative,0.5963818233192193,0.37833095259809935,Negative,0.5963818233192193
1120,119,65,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-VERB']]",Sol Holiday await,3,0.998701546192495,Positive,0.998701546192495,0.998701546192495,Positive,0.998701546192495,1,0.998701546192495,Positive,1.4161582736058242,0.998701546192495,Positive,1.4161582736058242
1121,119,68,"[['LEMMA:call'], ['SPACY:POS-NUM'], ['SPACY:POS-NOUN']]",Call 09050090044 toClaim,3,0.3859100374384207,Negative,0.3859100374384207,0.3859100374384207,Negative,0.3859100374384207,1,0.3859100374384207,Negative,-0.49889845802368366,-0.3859100374384207,Positive,0.49889845802368366
1122,119,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",collection Call,1,0.2856289210627021,Positive,0.8447158359199233,0.2856289210627021,Positive,0.8447158359199233,2,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
1123,119,82,"[['LEMMA:!'], ['SPACY:POS-NUM']]",! 4,3,0.14896595201282634,Positive,0.14896595201282634,0.14896595201282634,Positive,0.14896595201282634,1,0.14896595201282634,Positive,1.4473107162030086,0.14896595201282634,Positive,1.4473107162030086
1124,119,84,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",* Costa Del Sol,4,0.04921066412384249,Positive,0.04921066412384249,0.04921066412384249,Positive,0.04921066412384249,1,0.04921066412384249,Positive,1.4438427036139951,0.04921066412384249,Positive,1.4438427036139951
1125,119,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",. Call,1,0.5368741995176334,Negative,0.09389780463166358,0.5368741995176334,Negative,0.09389780463166358,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
1126,119,87,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",! 4 *,3,0.3640931102419636,Negative,0.3640931102419636,0.3640931102419636,Negative,0.3640931102419636,1,0.3640931102419636,Negative,0.3018616450756315,0.3640931102419636,Negative,0.3018616450756315
1127,119,90,[['HYPERNYM:communication.n.02']],Call,1,0.7838836930948891,Positive,1.2756798896944,0.7838836930948891,Positive,1.2756798896944,2,0.7838836930948891,Positive,0.7838836930948891,0.7838836930948891,Positive,0.7838836930948891
1128,119,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","SAE TC ,",3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.16914917159504445,0.09703139055467631,Negative,0.16914917159504445
1129,119,98,"[['LEMMA:.'], ['SPACY:POS-NOUN']]",. Call,2,0.37797254361980565,Positive,0.37797254361980565,0.37797254361980565,Positive,0.37797254361980565,1,0.37797254361980565,Positive,0.19901447711392786,0.37797254361980565,Positive,0.19901447711392786
1130,119,100,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NUM'], ['SPACY:POS-PROPN']]",! 4 Costa,3,0.2568970403423108,Negative,0.2568970403423108,0.2568970403423108,Negative,0.2568970403423108,1,0.2568970403423108,Negative,0.034046470091511655,0.2568970403423108,Negative,0.034046470091511655
1132,120,72,[['SPACY:POS-ADP']],on,1,0.3925845646686396,Positive,0.7084848261992489,0.3925845646686396,Positive,0.7084848261992489,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
1133,120,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",phone parents,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
1134,120,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",", parents",1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334,1,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
1135,120,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",phone with,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.7084848261992489,0.3159002615306093,Positive,0.7084848261992489
1137,121,1,[['SPACY:POS-NUM']],4,1,1.182645880085895,Positive,0.966184230535562,1.182645880085895,Positive,0.966184230535562,3,1.182645880085895,Positive,1.182645880085895,1.182645880085895,Positive,1.182645880085895
1138,121,4,"[['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",B'day Boss,2,1.0984470320493276,Positive,1.1194414111285569,1.0984470320493276,Positive,1.1194414111285569,2,1.0984470320493276,Positive,1.252370182239988,1.0984470320493276,Positive,1.252370182239988
1139,121,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",cabin PA,2,0.0678297442936125,Negative,0.11634543957095067,0.0678297442936125,Negative,0.11634543957095067,2,0.0678297442936125,Negative,-0.08609340589704793,-0.0678297442936125,Positive,0.08609340589704793
1140,121,10,[['SPACY:POS-PROPN']],PA,1,0.9235389011439626,Positive,0.8605113078813931,0.9235389011439626,Positive,0.8605113078813931,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
1141,121,11,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT']]",4 .,2,0.40619629622433506,Negative,0.3239200320722536,0.40619629622433506,Negative,0.3239200320722536,2,0.40619629622433506,Negative,-0.18512664381861244,-0.40619629622433506,Positive,0.18512664381861244
1142,121,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",", B'day",2,0.5654686971195718,Negative,0.5444743180403424,0.5654686971195718,Negative,0.5444743180403424,2,0.5654686971195718,Negative,0.4115455469289114,0.5654686971195718,Negative,0.4115455469289114
1143,121,19,"[['SPACY:POS-NUM'], ['SPACY:POS-ADP']]",4 After,2,0.21491676504384122,Positive,0.21491676504384122,0.21491676504384122,Positive,0.21491676504384122,1,0.21491676504384122,Positive,0.9371012266430019,0.21491676504384122,Positive,0.9371012266430019
1144,121,21,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN'], ['SPACY:POS-PROPN']]",", B'day Boss",3,0.041988758158458706,Positive,0.041988758158458706,0.041988758158458706,Positive,0.041988758158458706,1,0.041988758158458706,Positive,0.8828133934695352,0.041988758158458706,Positive,0.8828133934695352
1145,121,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","PA ,",2,0.4994166021573368,Negative,0.547932297434675,0.4994166021573368,Negative,0.547932297434675,2,0.4994166021573368,Negative,0.34549345196667636,0.4994166021573368,Negative,0.34549345196667636
1146,121,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
1147,121,51,"[['SPACY:POS-ADJ'], ['SPACY:POS-PROPN']]",my PA,2,0.20931598938896842,Positive,0.20931598938896842,0.20931598938896842,Positive,0.20931598938896842,1,0.20931598938896842,Positive,0.36323913957962883,0.20931598938896842,Positive,0.36323913957962883
1148,121,52,"[['SPACY:POS-NUM'], ['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",4 . lunch,3,0.16455252830416292,Positive,0.16455252830416292,0.16455252830416292,Positive,0.16455252830416292,1,0.16455252830416292,Positive,0.08124207236395867,0.16455252830416292,Positive,0.08124207236395864
1149,121,55,"[['SENTIMENT:pos'], ['SPACY:POS-PROPN']]",Happy B'day,2,0.18303293873412696,Negative,0.18303293873412696,0.18303293873412696,Negative,0.18303293873412696,1,0.18303293873412696,Negative,0.02910978854346652,0.18303293873412696,Negative,0.02910978854346652
1150,121,62,"[['LEMMA:to', 'SPACY:POS-ADP']]",to,2,0.5199640501080655,Negative,0.5199640501080655,0.5199640501080655,Negative,0.5199640501080655,1,0.5199640501080655,Negative,0.5581889316433282,0.5199640501080655,Negative,0.5581889316433282
1151,121,72,[['SPACY:POS-ADP']],As,1,0.3925845646686396,Positive,0.5559611836671368,0.3925845646686396,Positive,0.5559611836671368,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
1152,121,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",lunch lunch,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021,1,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
1153,121,86,"[['SPACY:POS-PUNCT'], ['SPACY:POS-NOUN']]",. lunch,1,0.5368741995176334,Negative,0.07662539174574629,0.5368741995176334,Negative,0.07662539174574629,2,0.5368741995176334,Negative,0.5368741995176334,0.5368741995176334,Negative,0.5368741995176334
1154,121,88,[['LEMMA:to']],to,1,0.16908640309147593,Negative,0.42906842814550866,0.16908640309147593,Negative,0.42906842814550866,2,0.16908640309147593,Negative,0.16908640309147593,0.16908640309147593,Negative,0.16908640309147593
1155,121,96,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]","cabin PA ,",3,0.09703139055467631,Negative,0.09703139055467631,0.09703139055467631,Negative,0.09703139055467631,1,0.09703139055467631,Negative,0.3564314366243047,0.09703139055467631,Negative,0.3564314366243047
1156,121,98,"[['LEMMA:.'], ['SPACY:POS-NOUN']]",. lunch,2,0.37797254361980565,Positive,0.37797254361980565,0.37797254361980565,Positive,0.37797254361980565,1,0.37797254361980565,Positive,0.10953544386098896,0.37797254361980565,Positive,0.10953544386098896
1157,121,99,"[['SPACY:POS-NOUN'], ['SPACY:POS-ADP']]",lunch After,2,0.3159002615306093,Positive,0.3159002615306093,0.3159002615306093,Positive,0.3159002615306093,1,0.3159002615306093,Positive,0.44676178308682246,0.3159002615306093,Positive,0.44676178308682246
1159,122,8,"[['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",Starts monday,2,0.0678297442936125,Negative,-0.08560344811125978,-0.0678297442936125,Positive,0.08560344811125978,2,0.0678297442936125,Negative,-0.16305498099237814,-0.0678297442936125,Positive,0.16305498099237814
1160,122,10,[['SPACY:POS-PROPN']],monday,1,0.9235389011439626,Positive,-0.20915905928813328,-0.9235389011439626,Negative,0.20915905928813347,3,0.9235389011439626,Positive,0.9235389011439626,0.9235389011439626,Positive,0.9235389011439626
1161,122,16,[['LEMMA:call']],call,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555,1,0.7208903038469555,Positive,0.7208903038469555,0.7208903038469555,Positive,0.7208903038469555
1162,122,17,"[['SPACY:POS-PUNCT'], ['SPACY:POS-PROPN']]",! monday,2,0.5654686971195718,Negative,0.5654686971195718,0.5654686971195718,Negative,0.5654686971195718,1,0.5654686971195718,Negative,0.33458397183358113,0.5654686971195718,Negative,0.33458397183358113
1163,122,22,"[['SPACY:POS-PROPN'], ['SPACY:POS-PUNCT']]",monday !,2,0.4994166021573368,Negative,0.547932297434675,0.4994166021573368,Negative,0.547932297434675,2,0.4994166021573368,Negative,0.26853187687134616,0.4994166021573368,Negative,0.26853187687134616
1164,122,43,[['LEMMA:!']],!,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505,1,1.1715219087204505,Positive,1.1715219087204505,1.1715219087204505,Positive,1.1715219087204505
1165,122,47,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN'], ['SPACY:POS-PROPN']]",job Starts monday,3,0.4038977753644209,Positive,0.4038977753644209,0.4038977753644209,Positive,0.4038977753644209,1,0.4038977753644209,Positive,0.7710541869233121,0.4038977753644209,Positive,0.7710541869233121
1166,122,69,"[['SPACY:POS-ADP'], ['SPACY:POS-PROPN']]",on monday,2,0.20980082797821806,Negative,0.20980082797821806,0.20980082797821806,Negative,0.20980082797821806,1,0.20980082797821806,Negative,-0.2173761796420924,-0.20980082797821806,Positive,0.2173761796420924
1167,122,72,[['SPACY:POS-ADP']],for,1,0.3925845646686396,Positive,0.6035844122101399,0.3925845646686396,Positive,0.6035844122101399,2,0.3925845646686396,Positive,0.3925845646686396,0.3925845646686396,Positive,0.3925845646686396
1168,122,75,"[['SPACY:POS-NOUN'], ['SPACY:POS-NOUN']]",job Starts,1,0.2856289210627021,Positive,0.4875778087449125,0.2856289210627021,Positive,0.4875778087449125,2,0.2856289210627021,Positive,0.2856289210627021,0.2856289210627021,Positive,0.2856289210627021
1169,122,76,[['HYPERNYM:message.n.02']],call,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865,1,0.19380974620942865,Negative,0.19380974620942865,0.19380974620942865,Negative,0.19380974620942865
